# case	id kind role ordinal parents locator (explicit) or digest (corpus)
box_npn	519e5bb628b5e4d3919b67f3247c21e5 face wall 0 P0.s2 0 segment 2 both
box_npn	51a5cf6b34b5e4d3919b67f56f541356 face wall 0 P0.s1 0 segment 1 both
box_npn	51ad432040b5e4d3919b67f7ba2c04c7 face wall 0 P0.s0 0 segment 0 both
box_nnp	14145467dac249bcdbe93cad583cb950 edge vertical 0 P0.v0 0 vertex 0 both
box_nnp	141bc81ce6c249bcdbe93cafa314aac1 edge vertical 0 P0.v1 0 vertex 1 both
box_nnp	14233bd1f2c249bcdbe93cb1edec9c32 edge vertical 0 P0.v2 0 vertex 2 both
box_nnp	142aaf86fec249bcdbe93cb438c48da3 edge vertical 0 P0.v3 0 vertex 3 both
box_nnp	154192e990898b21e676183489e21a20 vertex bottom_vertex 0 P0.v1 0 vertex 1 start
box_nnp	1549069e9c898b21e6761836d4ba0b91 vertex bottom_vertex 0 P0.v0 0 vertex 0 start
box_nnp	15507a53a8898b21e67618391f91fd02 vertex bottom_vertex 0 P0.v3 0 vertex 3 start
box_nnp	1557ee08b4898b21e676183b6a69ee73 vertex bottom_vertex 0 P0.v2 0 vertex 2 start
box_nnp	20733b1588551df9389ffdaa1b66727c vertex top_vertex 0 P0.v2 0 vertex 2 end
box_nnp	207aaeca94551df9389ffdac663e63ed vertex top_vertex 0 P0.v3 0 vertex 3 end
box_nnp	2082227fa0551df9389ffdaeb116555e vertex top_vertex 0 P0.v0 0 vertex 0 end
box_nnp	20899634ac551df9389ffdb0fbee46cf vertex top_vertex 0 P0.v1 0 vertex 1 end
box_nnp	2591a46848b8cc93f84a27adc21c32a4 edge top_edge 0 P0.s0 0 segment 0 end
box_nnp	2599181d54b8cc93f84a27b00cf42415 edge top_edge 0 P0.s1 0 segment 1 end
box_nnp	25a08bd260b8cc93f84a27b257cc1586 edge top_edge 0 P0.s2 0 segment 2 end
box_nnp	25a7ff876cb8cc93f84a27b4a2a406f7 edge top_edge 0 P0.s3 0 segment 3 end
box_nnp	34f6d73ecef3cf252310977f73f041a6 face start_cap 0 P0.b0 cap start
box_nnp	3afdef8807ea51fc3f717fadc619a4ef face end_cap 0 P0.b0 cap end
box_nnp	47a0d49892845f6b4a7412c2ed5cd434 edge bottom_edge 0 P0.s3 0 segment 3 start
box_nnp	47a8484d9e845f6b4a7412c53834c5a5 edge bottom_edge 0 P0.s2 0 segment 2 start
box_nnp	47afbc02aa845f6b4a7412c7830cb716 edge bottom_edge 0 P0.s1 0 segment 1 start
box_nnp	47b72fb7b6845f6b4a7412c9cde4a887 edge bottom_edge 0 P0.s0 0 segment 0 start
box_nnp	5196e8011cb5e4d3919b67f0d9a43074 face wall 0 P0.s3 0 segment 3 both
box_nnp	519e5bb628b5e4d3919b67f3247c21e5 face wall 0 P0.s2 0 segment 2 both
box_nnp	51a5cf6b34b5e4d3919b67f56f541356 face wall 0 P0.s1 0 segment 1 both
box_nnp	51ad432040b5e4d3919b67f7ba2c04c7 face wall 0 P0.s0 0 segment 0 both
box_nnn	14145467dac249bcdbe93cad583cb950 edge vertical 0 P0.v0 0 vertex 0 both
box_nnn	141bc81ce6c249bcdbe93cafa314aac1 edge vertical 0 P0.v1 0 vertex 1 both
box_nnn	14233bd1f2c249bcdbe93cb1edec9c32 edge vertical 0 P0.v2 0 vertex 2 both
box_nnn	142aaf86fec249bcdbe93cb438c48da3 edge vertical 0 P0.v3 0 vertex 3 both
box_nnn	154192e990898b21e676183489e21a20 vertex bottom_vertex 0 P0.v1 0 vertex 1 start
box_nnn	1549069e9c898b21e6761836d4ba0b91 vertex bottom_vertex 0 P0.v0 0 vertex 0 start
box_nnn	15507a53a8898b21e67618391f91fd02 vertex bottom_vertex 0 P0.v3 0 vertex 3 start
box_nnn	1557ee08b4898b21e676183b6a69ee73 vertex bottom_vertex 0 P0.v2 0 vertex 2 start
box_nnn	20733b1588551df9389ffdaa1b66727c vertex top_vertex 0 P0.v2 0 vertex 2 end
box_nnn	207aaeca94551df9389ffdac663e63ed vertex top_vertex 0 P0.v3 0 vertex 3 end
box_nnn	2082227fa0551df9389ffdaeb116555e vertex top_vertex 0 P0.v0 0 vertex 0 end
box_nnn	20899634ac551df9389ffdb0fbee46cf vertex top_vertex 0 P0.v1 0 vertex 1 end
box_nnn	2591a46848b8cc93f84a27adc21c32a4 edge top_edge 0 P0.s0 0 segment 0 end
box_nnn	2599181d54b8cc93f84a27b00cf42415 edge top_edge 0 P0.s1 0 segment 1 end
box_nnn	25a08bd260b8cc93f84a27b257cc1586 edge top_edge 0 P0.s2 0 segment 2 end
box_nnn	25a7ff876cb8cc93f84a27b4a2a406f7 edge top_edge 0 P0.s3 0 segment 3 end
box_nnn	34f6d73ecef3cf252310977f73f041a6 face start_cap 0 P0.b0 cap start
box_nnn	3afdef8807ea51fc3f717fadc619a4ef face end_cap 0 P0.b0 cap end
box_nnn	47a0d49892845f6b4a7412c2ed5cd434 edge bottom_edge 0 P0.s3 0 segment 3 start
box_nnn	47a8484d9e845f6b4a7412c53834c5a5 edge bottom_edge 0 P0.s2 0 segment 2 start
box_nnn	47afbc02aa845f6b4a7412c7830cb716 edge bottom_edge 0 P0.s1 0 segment 1 start
box_nnn	47b72fb7b6845f6b4a7412c9cde4a887 edge bottom_edge 0 P0.s0 0 segment 0 start
box_nnn	5196e8011cb5e4d3919b67f0d9a43074 face wall 0 P0.s3 0 segment 3 both
box_nnn	519e5bb628b5e4d3919b67f3247c21e5 face wall 0 P0.s2 0 segment 2 both
box_nnn	51a5cf6b34b5e4d3919b67f56f541356 face wall 0 P0.s1 0 segment 1 both
box_nnn	51ad432040b5e4d3919b67f7ba2c04c7 face wall 0 P0.s0 0 segment 0 both
corpus_0	digest 50 e1102e551f37e22f547df270794ce8be9bdc26ba19b72be28a97ca5af891906e
corpus_0_alternate	digest 50 e1102e551f37e22f547df270794ce8be9bdc26ba19b72be28a97ca5af891906e
corpus_1	digest 62 2dbace578c9a4ba3b09eb4d8d9baab1614de031e24693eeb612c67f28096a362
corpus_1_alternate	digest 62 2dbace578c9a4ba3b09eb4d8d9baab1614de031e24693eeb612c67f28096a362
corpus_2	digest 62 1acce5a7d69012c6e145de1aecbe97269843f7859fafa5c66d6c9b5a48f94d0f
corpus_2_alternate	digest 62 1acce5a7d69012c6e145de1aecbe97269843f7859fafa5c66d6c9b5a48f94d0f
corpus_3	digest 74 c6b1d29544cdcceabe25ed17ba2eea1d3e5cf64a2401d45ceac7c7efb35c5b11
corpus_3_alternate	digest 74 c6b1d29544cdcceabe25ed17ba2eea1d3e5cf64a2401d45ceac7c7efb35c5b11
corpus_4	digest 74 44331b8b4cb240f83d18c55505227820a17a32b6d3d06fa4f8e8aa5f36192739
corpus_4_alternate	digest 74 44331b8b4cb240f83d18c55505227820a17a32b6d3d06fa4f8e8aa5f36192739
corpus_5	digest 86 0efaa1a6ab33e8784c7da89d03ccc1318297ca8b5c06d7463151d905e4186097
corpus_5_alternate	digest 86 0efaa1a6ab33e8784c7da89d03ccc1318297ca8b5c06d7463151d905e4186097
corpus_6	digest 86 791b57c5522e42860c1f429385ad44388101fec07fb6bf9f7bb269dd3ee6a152
corpus_6_alternate	digest 86 791b57c5522e42860c1f429385ad44388101fec07fb6bf9f7bb269dd3ee6a152
corpus_7	digest 98 866527b310913fb2e78c89636123d851e4ef5df1639032e3cddff706060dc368
corpus_7_alternate	digest 98 866527b310913fb2e78c89636123d851e4ef5df1639032e3cddff706060dc368
corpus_8	digest 98 e448d4348c3e8225df63dee9f23badae2aa4cb463838f38638e11dd8023830f5
corpus_8_alternate	digest 98 e448d4348c3e8225df63dee9f23badae2aa4cb463838f38638e11dd8023830f5
corpus_9	digest 110 f87550f3b855bba3e7222394ad12753a02648f63bf63e1cbcd8d97f43e835c06
corpus_9_alternate	digest 110 f87550f3b855bba3e7222394ad12753a02648f63bf63e1cbcd8d97f43e835c06
corpus_10	digest 110 5a88bf3e6935d2fbbb2eceb466b8c8fffe6708ad76aa9657e6b34f1aac398d85
corpus_10_alternate	digest 110 5a88bf3e6935d2fbbb2eceb466b8c8fffe6708ad76aa9657e6b34f1aac398d85
corpus_11	digest 122 88757e28f0e7b032c109e3abc15fa4bd2f4cddf0068616fdefa3d5d021990cfe
corpus_11_alternate	digest 122 88757e28f0e7b032c109e3abc15fa4bd2f4cddf0068616fdefa3d5d021990cfe
corpus_12	digest 122 3ca94dfff4e232acda8a515caffcb7ac8383ec76501d0130ab5e17e0386f02a4
corpus_12_alternate	digest 122 3ca94dfff4e232acda8a515caffcb7ac8383ec76501d0130ab5e17e0386f02a4
corpus_13	digest 56 ad0c8154e2120a04c0748d95b133d7b773c58f46f3fbdeb3bb99523bdc244e51
corpus_13_alternate	digest 56 ad0c8154e2120a04c0748d95b133d7b773c58f46f3fbdeb3bb99523bdc244e51
corpus_14	digest 56 2b57b5080fc1bc7de01289f25ac6f4f67dfb91abdd04a03fcea0dc2cd76e7ec1
corpus_14_alternate	digest 56 2b57b5080fc1bc7de01289f25ac6f4f67dfb91abdd04a03fcea0dc2cd76e7ec1
corpus_15	digest 68 8d7d5950e2b427575c0f026525dfafcbcd3aaf2edaf375eb0bc735a547687d8a
corpus_15_alternate	digest 68 8d7d5950e2b427575c0f026525dfafcbcd3aaf2edaf375eb0bc735a547687d8a
corpus_16	digest 68 dc8030d5fc465786f108197682c2263f6e683034b0fd4ab08005af3e8fc3e69d
corpus_16_alternate	digest 68 dc8030d5fc465786f108197682c2263f6e683034b0fd4ab08005af3e8fc3e69d
corpus_17	digest 80 44aee29b8d78579b9ae5b1f71d9ecb94feb14badeb0a4a0fb808f13e2141852b
corpus_17_alternate	digest 80 44aee29b8d78579b9ae5b1f71d9ecb94feb14badeb0a4a0fb808f13e2141852b
corpus_18	digest 80 addcb48ff67f8dbda0156562a34d06ef51339db237ec29d1df0a886339bb4a0c
corpus_18_alternate	digest 80 addcb48ff67f8dbda0156562a34d06ef51339db237ec29d1df0a886339bb4a0c
corpus_19	digest 92 a4ae03ef411baaf2f7d8c292e9362a19f8842ef4a8c9bd571aa681b68306ea26
corpus_19_alternate	digest 92 a4ae03ef411baaf2f7d8c292e9362a19f8842ef4a8c9bd571aa681b68306ea26
corpus_20	digest 92 185776168af5ab1696cd0d33f8ec574f3d2c8c033971d68b0a13dec7a7d96ae7
corpus_20_alternate	digest 92 185776168af5ab1696cd0d33f8ec574f3d2c8c033971d68b0a13dec7a7d96ae7
corpus_21	digest 104 8911ceb66aadb1a3c6267dec52915ba97b5075fc459ff3d81d82989ecbc8a386
corpus_21_alternate	digest 104 8911ceb66aadb1a3c6267dec52915ba97b5075fc459ff3d81d82989ecbc8a386
corpus_22	digest 104 78ffbb8b8e7e63450d2be9c04ec6cd8c4e5ada4d25a0340ab2a6ce6e1e7b2687
corpus_22_alternate	digest 104 78ffbb8b8e7e63450d2be9c04ec6cd8c4e5ada4d25a0340ab2a6ce6e1e7b2687
corpus_23	digest 116 4595ef36c5cc6858cf0f4d4799d7cb94827dc631e95b2349da9e333faf20f215
corpus_23_alternate	digest 116 4595ef36c5cc6858cf0f4d4799d7cb94827dc631e95b2349da9e333faf20f215
corpus_24	digest 116 5adc6c6613b55bd558c9ff19aa3419a0d0ba628415c9328a7151e33d34774c86
corpus_24_alternate	digest 116 5adc6c6613b55bd558c9ff19aa3419a0d0ba628415c9328a7151e33d34774c86
corpus_25	digest 128 d0b4eaa5d50dd473b89d03b4cdddd45b7597ee6e14dc75ff2daca4c157212373
corpus_25_alternate	digest 128 d0b4eaa5d50dd473b89d03b4cdddd45b7597ee6e14dc75ff2daca4c157212373
corpus_26	digest 50 139d1592cede08699e57bd2c1ee86b575b5df1ba899e5dcd09af58355ec8c99c
corpus_26_alternate	digest 50 139d1592cede08699e57bd2c1ee86b575b5df1ba899e5dcd09af58355ec8c99c
corpus_27	digest 62 82e18e6d34f7ae270b02aa65d6c54fbc30ef54cf39d8103e71b3ed701798c48d
corpus_27_alternate	digest 62 82e18e6d34f7ae270b02aa65d6c54fbc30ef54cf39d8103e71b3ed701798c48d
corpus_28	digest 62 1d7ec55fc5e2361541b1c58e3e0452fd62dd1f775338f6ae0a121c52b9b37e16
corpus_28_alternate	digest 62 1d7ec55fc5e2361541b1c58e3e0452fd62dd1f775338f6ae0a121c52b9b37e16
corpus_29	digest 74 69e1fe7f8525c4515ea7134eedd26f3f695926238777a98814731ef4940ebad1
corpus_29_alternate	digest 74 69e1fe7f8525c4515ea7134eedd26f3f695926238777a98814731ef4940ebad1
corpus_30	digest 74 9c5560b8964a57f4bec7ecbe01448556435045fccfc3b19640d3209e618a9957
corpus_30_alternate	digest 74 9c5560b8964a57f4bec7ecbe01448556435045fccfc3b19640d3209e618a9957
corpus_31	digest 86 6143c2788bc55eb214fdd8d6c1f25eb4f613d5675a17316aaee1b601ca5327ed
corpus_31_alternate	digest 86 6143c2788bc55eb214fdd8d6c1f25eb4f613d5675a17316aaee1b601ca5327ed
corpus_32	digest 86 f74c8e734fa980e12228730522226ff1569b727aa58682872b3c38bb56a1856e
corpus_32_alternate	digest 86 f74c8e734fa980e12228730522226ff1569b727aa58682872b3c38bb56a1856e
corpus_33	digest 98 6d70ca23dce97058cd605ef480892587a6235d8d84df0d001fb4925b25a692be
corpus_33_alternate	digest 98 6d70ca23dce97058cd605ef480892587a6235d8d84df0d001fb4925b25a692be
corpus_34	digest 98 0f404e47335cdd7d3b3e3d464dbc330a258af27d3d0b9d8a96b159c0689d8865
corpus_34_alternate	digest 98 0f404e47335cdd7d3b3e3d464dbc330a258af27d3d0b9d8a96b159c0689d8865
corpus_35	digest 110 528f5fe284074222c60a8a5cd3aa5038134c5eeb4ee5880d89a956587695649a
corpus_35_alternate	digest 110 528f5fe284074222c60a8a5cd3aa5038134c5eeb4ee5880d89a956587695649a
corpus_36	digest 110 13ffd9d8fb5a02719c84856911c1528dfa642acee4f1a642a4e483f428a2675d
corpus_36_alternate	digest 110 13ffd9d8fb5a02719c84856911c1528dfa642acee4f1a642a4e483f428a2675d
corpus_37	digest 122 4dc12385d954a54ba1257f606e9159e1f6a7c7a1103df2f7e70af81f3036f1e4
corpus_37_alternate	digest 122 4dc12385d954a54ba1257f606e9159e1f6a7c7a1103df2f7e70af81f3036f1e4
corpus_38	digest 122 894f5fd515a567869a25f46af71701ea90ddf052ed0e1678e2b1897ca4779aea
corpus_38_alternate	digest 122 894f5fd515a567869a25f46af71701ea90ddf052ed0e1678e2b1897ca4779aea
corpus_39	digest 56 fb7ba64c1df81cf7b3b0dc7496e8b17459ad7489aaf7978c9027ae215b232d20
corpus_39_alternate	digest 56 fb7ba64c1df81cf7b3b0dc7496e8b17459ad7489aaf7978c9027ae215b232d20
corpus_40	digest 56 d8976a3438a3df0455d5b67d35e37bf48a141edba6ea5faedb2ac2c1e70129ed
corpus_40_alternate	digest 56 d8976a3438a3df0455d5b67d35e37bf48a141edba6ea5faedb2ac2c1e70129ed
corpus_41	digest 68 ccaeb04fa39f741fde271512b55c1c7521ab289d8d657f8d8f847e74651175fa
corpus_41_alternate	digest 68 ccaeb04fa39f741fde271512b55c1c7521ab289d8d657f8d8f847e74651175fa
corpus_42	digest 68 ff599014763993f9ec68efa4e19c31f9b5d959fddceae6b6eab4ada3248d2e13
corpus_42_alternate	digest 68 ff599014763993f9ec68efa4e19c31f9b5d959fddceae6b6eab4ada3248d2e13
corpus_43	digest 80 c9ac064e05b28006c4a469265fdd5c03d805d6b77604a391fbe7d8b65f9fa25f
corpus_43_alternate	digest 80 c9ac064e05b28006c4a469265fdd5c03d805d6b77604a391fbe7d8b65f9fa25f
corpus_44	digest 80 848afbb4baee8a127bacb742e83cce4e0948a569c32a1834d2182cf975471cfc
corpus_44_alternate	digest 80 848afbb4baee8a127bacb742e83cce4e0948a569c32a1834d2182cf975471cfc
corpus_45	digest 92 87c40a643bebfabd5c0290fdf491300e28abbc7b4d2ce8eceb0de033e2e2d685
corpus_45_alternate	digest 92 87c40a643bebfabd5c0290fdf491300e28abbc7b4d2ce8eceb0de033e2e2d685
corpus_46	digest 92 cb6e1111f1b055532054f883859e465e0c679fcb81fb45849505aa18bdb69a0b
corpus_46_alternate	digest 92 cb6e1111f1b055532054f883859e465e0c679fcb81fb45849505aa18bdb69a0b
corpus_47	digest 104 6b812f1a2298ccea447fa815b2fab00711dbf776b4fd41371e8874962e1a84cd
corpus_47_alternate	digest 104 6b812f1a2298ccea447fa815b2fab00711dbf776b4fd41371e8874962e1a84cd
corpus_48	digest 104 a59bea5d878072c262ce87333ff34305ec5e5e6754946e386ebc971987751b16
corpus_48_alternate	digest 104 a59bea5d878072c262ce87333ff34305ec5e5e6754946e386ebc971987751b16
corpus_49	digest 116 3822e61ba42fc1543bbd0507f64f5e5c46717e31e1a0485fd132ee1da26f0465
corpus_49_alternate	digest 116 3822e61ba42fc1543bbd0507f64f5e5c46717e31e1a0485fd132ee1da26f0465
corpus_50	digest 116 94e58228879191c26600f19de181306784d8c327f99f67f5e23188896bf3f478
corpus_50_alternate	digest 116 94e58228879191c26600f19de181306784d8c327f99f67f5e23188896bf3f478
corpus_51	digest 128 3400f674c4c7eb15a2ca0eb6a645cc975402f5d4295afbdd618142d3205a0251
corpus_51_alternate	digest 128 3400f674c4c7eb15a2ca0eb6a645cc975402f5d4295afbdd618142d3205a0251
corpus_52	digest 50 9f755ef685c057a80c837f7389a9170cec788989e32f09926407389b77ffc806
corpus_52_alternate	digest 50 9f755ef685c057a80c837f7389a9170cec788989e32f09926407389b77ffc806
corpus_53	digest 62 6f0685554bfa5f685cd84ad34a139c3b661ebc630f33b1e08a5e1acd6be46914
corpus_53_alternate	digest 62 6f0685554bfa5f685cd84ad34a139c3b661ebc630f33b1e08a5e1acd6be46914
corpus_54	digest 62 72a02b35767e70cb22c7c09e030441bc4d9a43cac2f23a2d743f66810b8935bb
corpus_54_alternate	digest 62 72a02b35767e70cb22c7c09e030441bc4d9a43cac2f23a2d743f66810b8935bb
corpus_55	digest 74 c3dca9f2772497c52fb792bf035f5fc1f8e3370b605d91677e8619fe23175144
corpus_55_alternate	digest 74 c3dca9f2772497c52fb792bf035f5fc1f8e3370b605d91677e8619fe23175144
corpus_56	digest 74 dc1a5802d2e1bcbce71803ce7906cc7b3e324a1d7d6f7163cb566ddb43bf3a84
corpus_56_alternate	digest 74 dc1a5802d2e1bcbce71803ce7906cc7b3e324a1d7d6f7163cb566ddb43bf3a84
corpus_57	digest 86 0a194cff506fc05165f2ab7d1f72baef99b53f100d03099b07b179efcd241fc8
corpus_57_alternate	digest 86 0a194cff506fc05165f2ab7d1f72baef99b53f100d03099b07b179efcd241fc8
corpus_58	digest 86 235f4310cdf285e52ce591cd99df6692e11444e670269c236feef2b07f2dfda5
corpus_58_alternate	digest 86 235f4310cdf285e52ce591cd99df6692e11444e670269c236feef2b07f2dfda5
corpus_59	digest 98 586f3b375f1afe7d6a8229c0e2a90a9afc5e57252bfac0ffacbfdffed93fe823
corpus_59_alternate	digest 98 586f3b375f1afe7d6a8229c0e2a90a9afc5e57252bfac0ffacbfdffed93fe823
corpus_60	digest 98 5c91ae53488ab5b1f393f809f30053d75c584152842e84aade08e7c98f280f5a
corpus_60_alternate	digest 98 5c91ae53488ab5b1f393f809f30053d75c584152842e84aade08e7c98f280f5a
corpus_61	digest 110 3ea6edf5211c10934ecd4da817cf965a9dc6c60530199e821023797575d8b47e
corpus_61_alternate	digest 110 3ea6edf5211c10934ecd4da817cf965a9dc6c60530199e821023797575d8b47e
corpus_62	digest 110 76bb77c58d491c40e18ee53b4e8cb94af981a1f0c6698e4ba7aba3dd21ffa30e
corpus_62_alternate	digest 110 76bb77c58d491c40e18ee53b4e8cb94af981a1f0c6698e4ba7aba3dd21ffa30e
corpus_63	digest 122 53a0d8f6d44b4be729847def725078d971822b2d9f8b7168b85781b017379e71
corpus_63_alternate	digest 122 53a0d8f6d44b4be729847def725078d971822b2d9f8b7168b85781b017379e71
corpus_64	digest 122 a7bd97dbfd70c79cf05ddc7b1c88f08c050c57916f70fff722c39606265ae46d
corpus_64_alternate	digest 122 a7bd97dbfd70c79cf05ddc7b1c88f08c050c57916f70fff722c39606265ae46d
corpus_65	digest 56 49cb4e25c9880281a41b941158f48fbf34b3d071d9affa8ea38ee255c4e757db
corpus_65_alternate	digest 56 49cb4e25c9880281a41b941158f48fbf34b3d071d9affa8ea38ee255c4e757db
corpus_66	digest 56 ec1888a5826ed7c90d472375bf29a7e1e43ddf33cfb8856f928d6e95c5c2f7b0
corpus_66_alternate	digest 56 ec1888a5826ed7c90d472375bf29a7e1e43ddf33cfb8856f928d6e95c5c2f7b0
corpus_67	digest 68 571b469e4632b8f001cee7396448ce61114c65d0c264aa717cdaece621d53400
corpus_67_alternate	digest 68 571b469e4632b8f001cee7396448ce61114c65d0c264aa717cdaece621d53400
corpus_68	digest 68 46239abbdcd32b5f5461d87294b968d164eb797ca8cd3f99fecea601ca084c53
corpus_68_alternate	digest 68 46239abbdcd32b5f5461d87294b968d164eb797ca8cd3f99fecea601ca084c53
corpus_69	digest 80 7412f243914f395ff2c0b95750a5fc9be6fa078139ecc22f5f8bf26c66b97e03
corpus_69_alternate	digest 80 7412f243914f395ff2c0b95750a5fc9be6fa078139ecc22f5f8bf26c66b97e03
corpus_70	digest 80 13dd28fa6f19bb447f29189cc54d34298c045fde4f8b0104dec75c42e920c979
corpus_70_alternate	digest 80 13dd28fa6f19bb447f29189cc54d34298c045fde4f8b0104dec75c42e920c979
corpus_71	digest 92 d1bde79f8b088ad6d369439d4f92e8bac82257136e60efd5c01b03739f8def32
corpus_71_alternate	digest 92 d1bde79f8b088ad6d369439d4f92e8bac82257136e60efd5c01b03739f8def32
corpus_72	digest 92 2305c9c62dde9f82b028ecd1e113085ecb0aff56ae08ab295424134d3b8c5701
corpus_72_alternate	digest 92 2305c9c62dde9f82b028ecd1e113085ecb0aff56ae08ab295424134d3b8c5701
corpus_73	digest 104 93e9405e95571ab263a2e65092acb7a442fe0dc239335fbf6a7feaeed725525d
corpus_73_alternate	digest 104 93e9405e95571ab263a2e65092acb7a442fe0dc239335fbf6a7feaeed725525d
corpus_74	digest 104 48df3c9fed9dbd692380ef27992bbfc0eba97c6948793c169bb10a6a7dab3112
corpus_74_alternate	digest 104 48df3c9fed9dbd692380ef27992bbfc0eba97c6948793c169bb10a6a7dab3112
corpus_75	digest 116 3d436ce9b76a8898ee9af423449a2643695fe0acd906ad46e0e747a387ec0191
corpus_75_alternate	digest 116 3d436ce9b76a8898ee9af423449a2643695fe0acd906ad46e0e747a387ec0191
corpus_76	digest 116 571f89fdd7b0fc19636414289ad9c43a34c253893fbfc6faefa002a0304e0c85
corpus_76_alternate	digest 116 571f89fdd7b0fc19636414289ad9c43a34c253893fbfc6faefa002a0304e0c85
corpus_77	digest 128 e910ac1d4e9b4f6c424d1a1bb43ebf13178aa5af869c716dcd12b03e5f033ff7
corpus_77_alternate	digest 128 e910ac1d4e9b4f6c424d1a1bb43ebf13178aa5af869c716dcd12b03e5f033ff7
corpus_78	digest 50 ff4f04c41166730e41055443ada58f87a17e018b4622caaa78124dbd8a1edf58
corpus_78_alternate	digest 50 ff4f04c41166730e41055443ada58f87a17e018b4622caaa78124dbd8a1edf58
corpus_79	digest 62 5acf3f3aab659130738091b4ef4da800f02ee5b3604a5949466c53ffa336e279
corpus_79_alternate	digest 62 5acf3f3aab659130738091b4ef4da800f02ee5b3604a5949466c53ffa336e279
corpus_80	digest 62 16dcaabe1ca75f25953ed8b2a3040fc106ad99c83192558256f4656d2357e0a6
corpus_80_alternate	digest 62 16dcaabe1ca75f25953ed8b2a3040fc106ad99c83192558256f4656d2357e0a6
corpus_81	digest 74 f53a1a4b636cc39fba791f83df361362ebc43ec5185fa2bfd42e596658cc2317
corpus_81_alternate	digest 74 f53a1a4b636cc39fba791f83df361362ebc43ec5185fa2bfd42e596658cc2317
corpus_82	digest 74 972554a99bdb9107e55b29104926fb001c92a0a13e64853ab63d12c29acef12b
corpus_82_alternate	digest 74 972554a99bdb9107e55b29104926fb001c92a0a13e64853ab63d12c29acef12b
corpus_83	digest 86 033c5580734adffc8aecbef28fccb313a3a6bfd582afe9e87280af897c18c167
corpus_83_alternate	digest 86 033c5580734adffc8aecbef28fccb313a3a6bfd582afe9e87280af897c18c167
corpus_84	digest 86 bd2f0f817b392cafc6efb00d7cb8c3f04ed1712f368ff46bb262da078e33e6d0
corpus_84_alternate	digest 86 bd2f0f817b392cafc6efb00d7cb8c3f04ed1712f368ff46bb262da078e33e6d0
corpus_85	digest 98 3460d7fa351f6262077df806967000f138665a842ef4e85d85290a56c50da7af
corpus_85_alternate	digest 98 3460d7fa351f6262077df806967000f138665a842ef4e85d85290a56c50da7af
corpus_86	digest 98 be34d8de321419baf979b3c24ad3b0390f227712b3b284e6be81960e2b5fd9aa
corpus_86_alternate	digest 98 be34d8de321419baf979b3c24ad3b0390f227712b3b284e6be81960e2b5fd9aa
corpus_87	digest 110 1325042a71b9a78d0a0ec7e0ad516e4745ab58cb0982f4e4d39daa64d76d2771
corpus_87_alternate	digest 110 1325042a71b9a78d0a0ec7e0ad516e4745ab58cb0982f4e4d39daa64d76d2771
corpus_88	digest 110 1e6f2391d92c7182f01a414c1cc0ff978445342099b6fc3ab2cd017b62bde6c0
corpus_88_alternate	digest 110 1e6f2391d92c7182f01a414c1cc0ff978445342099b6fc3ab2cd017b62bde6c0
corpus_89	digest 122 6085ef5d82df331ec98ee9a3e42e9ad2c42abfafbdce4238d73a5f5bb292fc93
corpus_89_alternate	digest 122 6085ef5d82df331ec98ee9a3e42e9ad2c42abfafbdce4238d73a5f5bb292fc93
corpus_90	digest 122 fd9d569665f996f21da1ddc8a4f299248ec8d2ebec525a94c570440431d89442
corpus_90_alternate	digest 122 fd9d569665f996f21da1ddc8a4f299248ec8d2ebec525a94c570440431d89442
corpus_91	digest 56 6310c78feef4483a08bb75cf4e9073e13d93569f72b6384bd1fc37fcf92ccce0
corpus_91_alternate	digest 56 6310c78feef4483a08bb75cf4e9073e13d93569f72b6384bd1fc37fcf92ccce0
corpus_92	digest 56 c9d3edd6f21e26ee68771e7b89370feda169662e354bc48788cb8144387d8a38
corpus_92_alternate	digest 56 c9d3edd6f21e26ee68771e7b89370feda169662e354bc48788cb8144387d8a38
corpus_93	digest 68 8aced6a17ff091a28b013bec39ca705fb0960d99f4f2115296a97e2295e805e3
corpus_93_alternate	digest 68 8aced6a17ff091a28b013bec39ca705fb0960d99f4f2115296a97e2295e805e3
corpus_94	digest 68 e34f20600bc6a5bf2a605fe92d3288cf01e0a854b733e429d6664b4285bc26d3
corpus_94_alternate	digest 68 e34f20600bc6a5bf2a605fe92d3288cf01e0a854b733e429d6664b4285bc26d3
corpus_95	digest 80 d9d514d6e7cde8d02ef68ad5f0bcdc1fc8aa32ad8d64ae8fe9ee467afbe9e249
corpus_95_alternate	digest 80 d9d514d6e7cde8d02ef68ad5f0bcdc1fc8aa32ad8d64ae8fe9ee467afbe9e249
corpus_96	digest 80 8441fd0cf1850168d6767ad5d75407e3501a691d458243ae2978e99a9a0717c3
corpus_96_alternate	digest 80 8441fd0cf1850168d6767ad5d75407e3501a691d458243ae2978e99a9a0717c3
corpus_97	digest 92 674e4a2465500cc01b03f79d1d9e3868058627eed0966508a68b68eaa8836542
corpus_97_alternate	digest 92 674e4a2465500cc01b03f79d1d9e3868058627eed0966508a68b68eaa8836542
corpus_98	digest 92 8f5d702e24059bd1a568265801a65cdd558ef1b20cab30fd36aecfc931880721
corpus_98_alternate	digest 92 8f5d702e24059bd1a568265801a65cdd558ef1b20cab30fd36aecfc931880721
corpus_99	digest 104 1acc0f8f3f05a498844e4f70be7b7334d49962d1ed4a024c585d673ee6220dc4
